geography_code,date,date_name,value,notes
E14000622,2022-12-01,Jan 2022-Dec 2022,6.0,Normal Value
E14000624,2022-03-01,Apr 2021-Mar 2022,4.1,Normal Value
E14000625,2023-03-01,Apr 2022-Mar 2023,3.7,Normal Value
E14000626,2022-12-01,Jan 2022-Dec 2022,3.4,Normal Value
E14000627,2022-12-01,Jan 2022-Dec 2022,3.6,Normal Value
E14000628,2023-06-01,Jul 2022-Jun 2023,5.0,Normal Value
E14000629,2023-09-01,Oct 2022-Sep 2023,3.0,Normal Value
E14000630,2024-03-01,Apr 2023-Mar 2024,2.8,Normal Value
E14000631,2023-12-01,Jan 2023-Dec 2023,3.9,Normal Value
E14000632,2022-09-01,Oct 2021-Sep 2022,2.8,Normal Value
E14000634,2023-06-01,Jul 2022-Jun 2023,9.7,Normal Value
E14000635,2022-06-01,Jul 2021-Jun 2022,5.1,Normal Value
E14000636,2024-03-01,Apr 2023-Mar 2024,12.7,Normal Value
E14000638,2023-06-01,Jul 2022-Jun 2023,3.8,Normal Value
E14000639,2022-12-01,Jan 2022-Dec 2022,2.4,Normal Value
E14000641,2024-03-01,Apr 2023-Mar 2024,8.0,Normal Value
E14000643,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000645,2022-09-01,Oct 2021-Sep 2022,3.3,Normal Value
E14000646,2023-06-01,Jul 2022-Jun 2023,4.3,Normal Value
E14000647,2023-09-01,Oct 2022-Sep 2023,4.3,Normal Value
E14000648,2023-06-01,Jul 2022-Jun 2023,4.0,Normal Value
E14000649,2024-03-01,Apr 2023-Mar 2024,3.9,Normal Value
E14000650,2024-03-01,Apr 2023-Mar 2024,8.0,Normal Value
E14000651,2024-03-01,Apr 2023-Mar 2024,9.5,Normal Value
E14000652,2022-03-01,Apr 2021-Mar 2022,2.9,Normal Value
E14000653,2022-12-01,Jan 2022-Dec 2022,5.5,Normal Value
E14000654,2024-03-01,Apr 2023-Mar 2024,12.4,Normal Value
E14000655,2024-03-01,Apr 2023-Mar 2024,4.7,Normal Value
E14000656,2023-06-01,Jul 2022-Jun 2023,1.6,Normal Value
E14000657,2024-03-01,Apr 2023-Mar 2024,3.4,Normal Value
E14000658,2024-03-01,Apr 2023-Mar 2024,5.2,Normal Value
E14000661,2023-06-01,Jul 2022-Jun 2023,3.7,Normal Value
E14000662,2024-03-01,Apr 2023-Mar 2024,5.9,Normal Value
E14000663,2024-03-01,Apr 2023-Mar 2024,4.3,Normal Value
E14000665,2023-09-01,Oct 2022-Sep 2023,3.6,Normal Value
E14000666,2023-12-01,Jan 2023-Dec 2023,3.5,Normal Value
E14000667,2024-03-01,Apr 2023-Mar 2024,4.7,Normal Value
E14000668,2023-09-01,Oct 2022-Sep 2023,3.7,Normal Value
E14000669,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000670,2023-06-01,Jul 2022-Jun 2023,4.5,Normal Value
E14000671,2023-03-01,Apr 2022-Mar 2023,6.4,Normal Value
E14000673,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000674,2023-12-01,Jan 2023-Dec 2023,8.2,Normal Value
E14000675,2023-03-01,Apr 2022-Mar 2023,10.8,Normal Value
E14000676,2022-06-01,Jul 2021-Jun 2022,7.8,Normal Value
E14000677,2022-12-01,Jan 2022-Dec 2022,4.7,Normal Value
E14000678,2024-03-01,Apr 2023-Mar 2024,2.6,Normal Value
E14000679,2023-03-01,Apr 2022-Mar 2023,9.6,Normal Value
E14000680,2024-03-01,Apr 2023-Mar 2024,3.8,Normal Value
E14000681,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000682,2022-03-01,Apr 2021-Mar 2022,3.1,Normal Value
E14000683,2023-12-01,Jan 2023-Dec 2023,3.6,Normal Value
E14000684,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000687,2023-03-01,Apr 2022-Mar 2023,7.7,Normal Value
E14000688,2023-09-01,Oct 2022-Sep 2023,5.7,Normal Value
E14000689,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000690,2023-03-01,Apr 2022-Mar 2023,4.0,Normal Value
E14000691,2022-12-01,Jan 2022-Dec 2022,6.7,Normal Value
E14000692,2023-03-01,Apr 2022-Mar 2023,10.0,Normal Value
E14000693,2023-09-01,Oct 2022-Sep 2023,3.1,Normal Value
E14000694,2023-03-01,Apr 2022-Mar 2023,6.6,Normal Value
E14000695,2024-03-01,Apr 2023-Mar 2024,4.3,Normal Value
E14000696,2024-03-01,Apr 2023-Mar 2024,10.2,Normal Value
E14000697,2023-06-01,Jul 2022-Jun 2023,2.7,Normal Value
E14000698,2023-06-01,Jul 2022-Jun 2023,2.6,Normal Value
E14000699,2023-06-01,Jul 2022-Jun 2023,4.6,Normal Value
E14000700,2022-03-01,Apr 2021-Mar 2022,6.4,Normal Value
E14000701,2023-03-01,Apr 2022-Mar 2023,6.8,Normal Value
E14000702,2023-12-01,Jan 2023-Dec 2023,3.5,Normal Value
E14000703,2022-12-01,Jan 2022-Dec 2022,3.4,Normal Value
E14000704,2024-03-01,Apr 2023-Mar 2024,10.4,Normal Value
E14000705,2023-03-01,Apr 2022-Mar 2023,4.4,Normal Value
E14000707,2024-03-01,Apr 2023-Mar 2024,18.1,Normal Value
E14000708,2024-03-01,Apr 2023-Mar 2024,5.3,Normal Value
E14000709,2024-03-01,Apr 2023-Mar 2024,2.8,Normal Value
E14000710,2024-03-01,Apr 2023-Mar 2024,2.3,Normal Value
E14000711,2024-03-01,Apr 2023-Mar 2024,4.5,Normal Value
E14000712,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000713,2023-03-01,Apr 2022-Mar 2023,3.1,Normal Value
E14000714,2024-03-01,Apr 2023-Mar 2024,10.7,Normal Value
E14000715,2024-03-01,Apr 2023-Mar 2024,6.0,Normal Value
E14000716,2024-03-01,Apr 2023-Mar 2024,9.8,Normal Value
E14000717,2023-09-01,Oct 2022-Sep 2023,9.8,Normal Value
E14000718,2024-03-01,Apr 2023-Mar 2024,5.0,Normal Value
E14000719,2022-03-01,Apr 2021-Mar 2022,3.7,Normal Value
E14000720,2023-09-01,Oct 2022-Sep 2023,10.8,Normal Value
E14000721,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000723,2023-09-01,Oct 2022-Sep 2023,3.5,Normal Value
E14000724,2024-03-01,Apr 2023-Mar 2024,3.0,Normal Value
E14000725,2024-03-01,Apr 2023-Mar 2024,8.0,Normal Value
E14000726,2024-03-01,Apr 2023-Mar 2024,3.7,Normal Value
E14000727,2024-03-01,Apr 2023-Mar 2024,6.0,Normal Value
E14000728,2024-03-01,Apr 2023-Mar 2024,2.7,Normal Value
E14000729,2024-03-01,Apr 2023-Mar 2024,7.4,Normal Value
E14000730,2022-06-01,Jul 2021-Jun 2022,2.0,Normal Value
E14000731,2023-06-01,Jul 2022-Jun 2023,5.6,Normal Value
E14000732,2024-03-01,Apr 2023-Mar 2024,10.3,Normal Value
E14000733,2024-03-01,Apr 2023-Mar 2024,2.8,Normal Value
E14000735,2024-03-01,Apr 2023-Mar 2024,15.1,Normal Value
E14000737,2023-06-01,Jul 2022-Jun 2023,7.5,Normal Value
E14000738,2024-03-01,Apr 2023-Mar 2024,5.4,Normal Value
E14000739,2022-06-01,Jul 2021-Jun 2022,2.7,Normal Value
E14000740,2023-12-01,Jan 2023-Dec 2023,3.5,Normal Value
E14000741,2022-09-01,Oct 2021-Sep 2022,7.9,Normal Value
E14000742,2023-06-01,Jul 2022-Jun 2023,6.2,Normal Value
E14000743,2023-12-01,Jan 2023-Dec 2023,2.1,Normal Value
E14000744,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000745,2022-12-01,Jan 2022-Dec 2022,5.6,Normal Value
E14000747,2023-09-01,Oct 2022-Sep 2023,3.0,Normal Value
E14000750,2024-03-01,Apr 2023-Mar 2024,7.5,Normal Value
E14000751,2022-09-01,Oct 2021-Sep 2022,2.4,Normal Value
E14000752,2023-06-01,Jul 2022-Jun 2023,2.7,Normal Value
E14000754,2024-03-01,Apr 2023-Mar 2024,3.7,Normal Value
E14000755,2024-03-01,Apr 2023-Mar 2024,5.9,Normal Value
E14000756,2024-03-01,Apr 2023-Mar 2024,10.2,Normal Value
E14000757,2024-03-01,Apr 2023-Mar 2024,4.6,Normal Value
E14000758,2022-09-01,Oct 2021-Sep 2022,10.4,Normal Value
E14000759,2024-03-01,Apr 2023-Mar 2024,4.2,Normal Value
E14000760,2024-03-01,Apr 2023-Mar 2024,8.1,Normal Value
E14000761,2024-03-01,Apr 2023-Mar 2024,8.0,Normal Value
E14000762,2024-03-01,Apr 2023-Mar 2024,4.0,Normal Value
E14000763,2024-03-01,Apr 2023-Mar 2024,12.4,Normal Value
E14000764,2024-03-01,Apr 2023-Mar 2024,5.9,Normal Value
E14000765,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000766,2023-06-01,Jul 2022-Jun 2023,5.7,Normal Value
E14000767,2024-03-01,Apr 2023-Mar 2024,4.3,Normal Value
E14000768,2024-03-01,Apr 2023-Mar 2024,5.2,Normal Value
E14000769,2023-09-01,Oct 2022-Sep 2023,3.6,Normal Value
E14000770,2024-03-01,Apr 2023-Mar 2024,4.6,Normal Value
E14000771,2024-03-01,Apr 2023-Mar 2024,3.9,Normal Value
E14000772,2023-09-01,Oct 2022-Sep 2023,3.4,Normal Value
E14000773,2022-12-01,Jan 2022-Dec 2022,3.9,Normal Value
E14000774,2024-03-01,Apr 2023-Mar 2024,2.4,Normal Value
E14000775,2024-03-01,Apr 2023-Mar 2024,6.5,Normal Value
E14000776,2024-03-01,Apr 2023-Mar 2024,10.1,Normal Value
E14000777,2024-03-01,Apr 2023-Mar 2024,8.4,Normal Value
E14000778,2024-03-01,Apr 2023-Mar 2024,7.4,Normal Value
E14000781,2022-09-01,Oct 2021-Sep 2022,5.3,Normal Value
E14000782,2024-03-01,Apr 2023-Mar 2024,13.2,Normal Value
E14000783,2024-03-01,Apr 2023-Mar 2024,7.0,Normal Value
E14000784,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000785,2023-06-01,Jul 2022-Jun 2023,6.1,Normal Value
E14000786,2023-06-01,Jul 2022-Jun 2023,10.5,Normal Value
E14000787,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000788,2023-09-01,Oct 2022-Sep 2023,3.6,Normal Value
E14000789,2024-03-01,Apr 2023-Mar 2024,6.2,Normal Value
E14000790,2024-03-01,Apr 2023-Mar 2024,6.4,Normal Value
E14000793,2024-03-01,Apr 2023-Mar 2024,12.9,Normal Value
E14000794,2024-03-01,Apr 2023-Mar 2024,7.0,Normal Value
E14000795,2024-03-01,Apr 2023-Mar 2024,8.6,Normal Value
E14000796,2024-03-01,Apr 2023-Mar 2024,8.5,Normal Value
E14000797,2022-03-01,Apr 2021-Mar 2022,4.3,Normal Value
E14000798,2022-03-01,Apr 2021-Mar 2022,7.6,Normal Value
E14000799,2024-03-01,Apr 2023-Mar 2024,5.3,Normal Value
E14000800,2024-03-01,Apr 2023-Mar 2024,4.5,Normal Value
E14000801,2024-03-01,Apr 2023-Mar 2024,7.0,Normal Value
E14000802,2023-09-01,Oct 2022-Sep 2023,6.8,Normal Value
E14000803,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000804,2023-09-01,Oct 2022-Sep 2023,7.5,Normal Value
E14000806,2022-06-01,Jul 2021-Jun 2022,3.8,Normal Value
E14000807,2024-03-01,Apr 2023-Mar 2024,12.4,Normal Value
E14000808,2024-03-01,Apr 2023-Mar 2024,5.1,Normal Value
E14000809,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000810,2022-03-01,Apr 2021-Mar 2022,4.9,Normal Value
E14000811,2024-03-01,Apr 2023-Mar 2024,6.7,Normal Value
E14000812,2024-03-01,Apr 2023-Mar 2024,2.1,Normal Value
E14000813,2022-06-01,Jul 2021-Jun 2022,2.8,Normal Value
E14000814,2024-03-01,Apr 2023-Mar 2024,5.3,Normal Value
E14000815,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000816,2024-03-01,Apr 2023-Mar 2024,4.5,Normal Value
E14000818,2023-06-01,Jul 2022-Jun 2023,6.0,Normal Value
E14000819,2024-03-01,Apr 2023-Mar 2024,8.7,Normal Value
E14000820,2024-03-01,Apr 2023-Mar 2024,6.3,Normal Value
E14000821,2023-12-01,Jan 2023-Dec 2023,2.1,Normal Value
E14000822,2024-03-01,Apr 2023-Mar 2024,3.4,Normal Value
E14000825,2022-09-01,Oct 2021-Sep 2022,4.5,Normal Value
E14000826,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000827,2023-12-01,Jan 2023-Dec 2023,3.2,Normal Value
E14000828,2023-12-01,Jan 2023-Dec 2023,5.0,Normal Value
E14000829,2024-03-01,Apr 2023-Mar 2024,6.9,Normal Value
E14000830,2024-03-01,Apr 2023-Mar 2024,2.8,Normal Value
E14000831,2024-03-01,Apr 2023-Mar 2024,7.3,Normal Value
E14000832,2024-03-01,Apr 2023-Mar 2024,4.6,Normal Value
E14000833,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000834,2022-03-01,Apr 2021-Mar 2022,4.2,Normal Value
E14000835,2023-06-01,Jul 2022-Jun 2023,3.7,Normal Value
E14000836,2023-12-01,Jan 2023-Dec 2023,2.7,Normal Value
E14000837,2022-09-01,Oct 2021-Sep 2022,3.6,Normal Value
E14000839,2022-03-01,Apr 2021-Mar 2022,2.3,Normal Value
E14000840,2022-03-01,Apr 2021-Mar 2022,3.8,Normal Value
E14000841,2024-03-01,Apr 2023-Mar 2024,5.3,Normal Value
E14000842,2024-03-01,Apr 2023-Mar 2024,4.5,Normal Value
E14000844,2023-12-01,Jan 2023-Dec 2023,5.3,Normal Value
E14000845,2024-03-01,Apr 2023-Mar 2024,6.2,Normal Value
E14000846,2024-03-01,Apr 2023-Mar 2024,2.5,Normal Value
E14000847,2023-09-01,Oct 2022-Sep 2023,1.2,Normal Value
E14000849,2023-12-01,Jan 2023-Dec 2023,3.9,Normal Value
E14000850,2024-03-01,Apr 2023-Mar 2024,2.5,Normal Value
E14000851,2024-03-01,Apr 2023-Mar 2024,3.2,Normal Value
E14000852,2023-12-01,Jan 2023-Dec 2023,5.4,Normal Value
E14000853,2024-03-01,Apr 2023-Mar 2024,10.1,Normal Value
E14000854,2022-12-01,Jan 2022-Dec 2022,2.5,Normal Value
E14000855,2024-03-01,Apr 2023-Mar 2024,1.3,Normal Value
E14000856,2023-03-01,Apr 2022-Mar 2023,3.8,Normal Value
E14000857,2023-06-01,Jul 2022-Jun 2023,3.1,Normal Value
E14000858,2023-06-01,Jul 2022-Jun 2023,3.4,Normal Value
E14000860,2024-03-01,Apr 2023-Mar 2024,4.8,Normal Value
E14000861,2023-09-01,Oct 2022-Sep 2023,9.6,Normal Value
E14000862,2024-03-01,Apr 2023-Mar 2024,2.9,Normal Value
E14000863,2022-12-01,Jan 2022-Dec 2022,5.0,Normal Value
E14000864,2024-03-01,Apr 2023-Mar 2024,8.3,Normal Value
E14000865,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000866,2024-03-01,Apr 2023-Mar 2024,9.3,Normal Value
E14000867,2024-03-01,Apr 2023-Mar 2024,6.5,Normal Value
E14000868,2023-03-01,Apr 2022-Mar 2023,4.2,Normal Value
E14000869,2024-03-01,Apr 2023-Mar 2024,8.9,Normal Value
E14000870,2024-03-01,Apr 2023-Mar 2024,2.8,Normal Value
E14000871,2024-03-01,Apr 2023-Mar 2024,2.9,Normal Value
E14000873,2024-03-01,Apr 2023-Mar 2024,3.7,Normal Value
E14000874,2024-03-01,Apr 2023-Mar 2024,8.3,Normal Value
E14000875,2024-03-01,Apr 2023-Mar 2024,14.6,Normal Value
E14000876,2023-09-01,Oct 2022-Sep 2023,6.4,Normal Value
E14000877,2023-03-01,Apr 2022-Mar 2023,4.3,Normal Value
E14000878,2024-03-01,Apr 2023-Mar 2024,7.6,Normal Value
E14000879,2022-09-01,Oct 2021-Sep 2022,4.0,Normal Value
E14000880,2024-03-01,Apr 2023-Mar 2024,4.0,Normal Value
E14000881,2024-03-01,Apr 2023-Mar 2024,1.5,Normal Value
E14000882,2024-03-01,Apr 2023-Mar 2024,11.7,Normal Value
E14000883,2024-03-01,Apr 2023-Mar 2024,5.5,Normal Value
E14000884,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000885,2023-06-01,Jul 2022-Jun 2023,4.7,Normal Value
E14000886,2022-09-01,Oct 2021-Sep 2022,3.0,Normal Value
E14000887,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000889,2024-03-01,Apr 2023-Mar 2024,3.9,Normal Value
E14000890,2024-03-01,Apr 2023-Mar 2024,3.5,Normal Value
E14000891,2024-03-01,Apr 2023-Mar 2024,8.0,Normal Value
E14000892,2022-06-01,Jul 2021-Jun 2022,5.8,Normal Value
E14000894,2022-06-01,Jul 2021-Jun 2022,2.9,Normal Value
E14000895,2024-03-01,Apr 2023-Mar 2024,7.7,Normal Value
E14000896,2024-03-01,Apr 2023-Mar 2024,5.4,Normal Value
E14000897,2024-03-01,Apr 2023-Mar 2024,5.3,Normal Value
E14000898,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000899,2024-03-01,Apr 2023-Mar 2024,1.6,Normal Value
E14000900,2023-06-01,Jul 2022-Jun 2023,3.3,Normal Value
E14000901,2022-12-01,Jan 2022-Dec 2022,3.9,Normal Value
E14000902,2023-09-01,Oct 2022-Sep 2023,2.0,Normal Value
E14000903,2024-03-01,Apr 2023-Mar 2024,3.5,Normal Value
E14000904,2024-03-01,Apr 2023-Mar 2024,7.9,Normal Value
E14000905,2024-03-01,Apr 2023-Mar 2024,3.2,Normal Value
E14000906,2023-09-01,Oct 2022-Sep 2023,10.2,Normal Value
E14000907,2022-06-01,Jul 2021-Jun 2022,3.9,Normal Value
E14000909,2024-03-01,Apr 2023-Mar 2024,5.1,Normal Value
E14000910,2024-03-01,Apr 2023-Mar 2024,9.5,Normal Value
E14000911,2024-03-01,Apr 2023-Mar 2024,5.7,Normal Value
E14000913,2022-12-01,Jan 2022-Dec 2022,4.3,Normal Value
E14000914,2024-03-01,Apr 2023-Mar 2024,3.2,Normal Value
E14000915,2023-06-01,Jul 2022-Jun 2023,3.1,Normal Value
E14000916,2024-03-01,Apr 2023-Mar 2024,2.6,Normal Value
E14000918,2022-03-01,Apr 2021-Mar 2022,5.3,Normal Value
E14000919,2022-12-01,Jan 2022-Dec 2022,8.0,Normal Value
E14000920,2023-03-01,Apr 2022-Mar 2023,5.4,Normal Value
E14000921,2024-03-01,Apr 2023-Mar 2024,3.0,Normal Value
E14000922,2022-09-01,Oct 2021-Sep 2022,4.2,Normal Value
E14000923,2022-12-01,Jan 2022-Dec 2022,4.0,Normal Value
E14000924,2024-03-01,Apr 2023-Mar 2024,3.6,Normal Value
E14000925,2024-03-01,Apr 2023-Mar 2024,8.6,Normal Value
E14000926,2024-03-01,Apr 2023-Mar 2024,4.8,Normal Value
E14000927,2023-09-01,Oct 2022-Sep 2023,5.3,Normal Value
E14000929,2022-03-01,Apr 2021-Mar 2022,3.5,Normal Value
E14000930,2024-03-01,Apr 2023-Mar 2024,7.1,Normal Value
E14000931,2024-03-01,Apr 2023-Mar 2024,3.4,Normal Value
E14000932,2023-03-01,Apr 2022-Mar 2023,3.3,Normal Value
E14000933,2024-03-01,Apr 2023-Mar 2024,10.1,Normal Value
E14000934,2024-03-01,Apr 2023-Mar 2024,6.9,Normal Value
E14000935,2023-06-01,Jul 2022-Jun 2023,5.8,Normal Value
E14000936,2023-12-01,Jan 2023-Dec 2023,3.2,Normal Value
E14000937,2024-03-01,Apr 2023-Mar 2024,2.6,Normal Value
E14000938,2023-09-01,Oct 2022-Sep 2023,4.2,Normal Value
E14000940,2024-03-01,Apr 2023-Mar 2024,3.5,Normal Value
E14000941,2024-03-01,Apr 2023-Mar 2024,4.4,Normal Value
E14000942,2024-03-01,Apr 2023-Mar 2024,5.6,Normal Value
E14000943,2023-06-01,Jul 2022-Jun 2023,5.9,Normal Value
E14000944,2024-03-01,Apr 2023-Mar 2024,7.0,Normal Value
E14000946,2024-03-01,Apr 2023-Mar 2024,5.9,Normal Value
E14000947,2023-06-01,Jul 2022-Jun 2023,4.3,Normal Value
E14000948,2023-12-01,Jan 2023-Dec 2023,12.0,Normal Value
E14000949,2024-03-01,Apr 2023-Mar 2024,3.5,Normal Value
E14000950,2023-06-01,Jul 2022-Jun 2023,3.3,Normal Value
E14000951,2023-06-01,Jul 2022-Jun 2023,4.6,Normal Value
E14000952,2023-06-01,Jul 2022-Jun 2023,5.3,Normal Value
E14000954,2022-06-01,Jul 2021-Jun 2022,2.3,Normal Value
E14000955,2024-03-01,Apr 2023-Mar 2024,4.8,Normal Value
E14000956,2024-03-01,Apr 2023-Mar 2024,3.3,Normal Value
E14000957,2024-03-01,Apr 2023-Mar 2024,4.5,Normal Value
E14000958,2022-12-01,Jan 2022-Dec 2022,3.6,Normal Value
E14000959,2023-12-01,Jan 2023-Dec 2023,3.3,Normal Value
E14000960,2022-03-01,Apr 2021-Mar 2022,2.4,Normal Value
E14000961,2022-03-01,Apr 2021-Mar 2022,3.1,Normal Value
E14000962,2023-12-01,Jan 2023-Dec 2023,3.7,Normal Value
E14000963,2024-03-01,Apr 2023-Mar 2024,4.6,Normal Value
E14000965,2022-06-01,Jul 2021-Jun 2022,4.3,Normal Value
E14000966,2022-09-01,Oct 2021-Sep 2022,5.6,Normal Value
